id,crime_date,area,crime_type,latitude,longitude,risk_level,source,status,description,created_at
23939,2024-03-18,"Johar Town","Vehicle Theft",31.456182,74.299213,Medium,public,verified,,"2025-08-10 20:48:16"
23940,2024-06-22,"Bahria Town Lahore","Vehicle Theft",31.398836,74.186594,Medium,predicted,unverified,,"2025-08-10 20:48:16"
23941,2024-04-26,Raiwind,Robbery,31.250545,74.219462,Medium,predicted,unverified,,"2025-08-10 20:48:16"
23942,2024-08-05,"Bahria Orchard","Violent Crime",31.408605,74.199093,Medium,public,unverified,,"2025-08-10 20:48:16"
23943,2024-10-22,"DHA Phase 5",Robbery,31.459994,74.401181,Medium,public,unverified,,"2025-08-10 20:48:16"
23944,2024-08-08,"DHA Phase 7",Robbery,31.451453,74.409237,Medium,public,unverified,,"2025-08-10 20:48:16"
23945,2024-02-06,Shadman,Robbery,31.529105,74.321269,Medium,public,unverified,,"2025-08-10 20:48:16"
23946,2024-10-13,Shahdara,"Street Crime",31.581220,74.370665,Medium,predicted,verified,,"2025-08-10 20:48:16"
23947,2024-01-05,"DHA Phase 3","Street Crime",31.469299,74.389986,Medium,public,unverified,,"2025-08-10 20:48:16"
23948,2024-06-17,"Allama Iqbal Town","Vehicle Theft",31.511067,74.341983,Medium,public,verified,,"2025-08-10 20:48:16"
23949,2024-10-05,Township,"Street Crime",31.488213,74.270732,Medium,predicted,unverified,,"2025-08-10 20:48:16"
23950,2024-07-28,Raiwind,Burglary,31.248592,74.218021,Medium,public,verified,,"2025-08-10 20:48:16"
23951,2024-03-11,"Green Town",Robbery,31.465444,74.301709,Medium,public,unverified,,"2025-08-10 20:48:17"
23952,2024-02-08,"Ferozepur Road",Robbery,31.506849,74.309264,Medium,public,unverified,,"2025-08-10 20:48:17"
23953,2024-04-28,"Johar Town","Vehicle Theft",31.455309,74.300079,Medium,public,unverified,,"2025-08-10 20:48:17"
23954,2024-06-15,"Allama Iqbal Town","Street Crime",31.510650,74.341687,Medium,public,unverified,,"2025-08-10 20:48:17"
23955,2024-02-21,"Muslim Town",Burglary,31.518388,74.310676,Medium,public,unverified,,"2025-08-10 20:48:17"
23956,2024-06-07,"DHA Phase 2","Street Crime",31.475604,74.386893,Medium,public,unverified,,"2025-08-10 20:48:17"
23957,2024-11-23,Sabzazar,"Street Crime",31.478007,74.280051,Medium,public,verified,,"2025-08-10 20:48:17"
23958,2024-12-28,Gulberg,"Street Crime",31.519774,74.339160,Medium,public,unverified,,"2025-08-10 20:48:17"
23959,2024-08-14,"DHA Phase 2","Street Crime",31.473286,74.386997,Medium,public,unverified,,"2025-08-10 20:48:17"
23960,2024-09-03,"DHA Phase 7","Violent Crime",31.451735,74.411400,Medium,public,unverified,,"2025-08-10 20:48:17"
23961,2024-10-27,"DHA Phase 7",Burglary,31.451727,74.411221,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23962,2024-01-05,"DHA Phase 2","Vehicle Theft",31.476393,74.385122,Medium,public,unverified,,"2025-08-10 20:48:17"
23963,2024-05-19,"DHA Phase 1",Burglary,31.480808,74.380341,Medium,public,verified,,"2025-08-10 20:48:17"
23964,2024-04-25,Sabzazar,"Street Crime",31.479363,74.280589,Medium,public,verified,,"2025-08-10 20:48:17"
23965,2024-08-07,"Model Town","Street Crime",31.481767,74.316014,Medium,public,verified,,"2025-08-10 20:48:17"
23966,2024-11-03,Shahdara,Burglary,31.580304,74.371800,Medium,public,unverified,,"2025-08-10 20:48:17"
23967,2024-01-13,"DHA Phase 3","Vehicle Theft",31.468029,74.388364,Medium,predicted,verified,,"2025-08-10 20:48:17"
23968,2024-01-24,Sabzazar,Robbery,31.480717,74.280589,Medium,public,unverified,,"2025-08-10 20:48:17"
23969,2024-11-24,"DHA Phase 2",Robbery,31.476484,74.385440,Medium,public,verified,,"2025-08-10 20:48:17"
23970,2024-09-09,"DHA Phase 8",Robbery,31.443210,74.413395,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23971,2024-10-26,"Liberty Market",Robbery,31.516646,74.325357,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23972,2024-08-28,"Johar Town",Robbery,31.454731,74.300519,Medium,public,verified,,"2025-08-10 20:48:17"
23973,2024-10-05,"Johar Town","Vehicle Theft",31.456855,74.298323,Medium,public,unverified,,"2025-08-10 20:48:17"
23974,2024-01-24,"Bahria Orchard","Street Crime",31.409571,74.198222,Medium,public,verified,,"2025-08-10 20:48:17"
23975,2024-03-10,"DHA Phase 5",Burglary,31.461413,74.399538,Medium,public,verified,,"2025-08-10 20:48:17"
23976,2024-11-09,"DHA Phase 6",Robbery,31.455787,74.405756,Medium,public,verified,,"2025-08-10 20:48:17"
23977,2024-03-26,"Liberty Market","Street Crime",31.513712,74.325975,Medium,public,verified,,"2025-08-10 20:48:17"
23978,2024-11-07,"DHA Phase 5","Street Crime",31.458414,74.401825,Medium,public,verified,,"2025-08-10 20:48:17"
23979,2024-08-09,"DHA Phase 1","Vehicle Theft",31.480658,74.378434,Medium,public,verified,,"2025-08-10 20:48:17"
23980,2024-03-19,"DHA Phase 2","Street Crime",31.475721,74.383865,Medium,public,unverified,,"2025-08-10 20:48:17"
23981,2024-09-01,Raiwind,"Street Crime",31.249289,74.220809,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23982,2024-12-17,"DHA Phase 5",Robbery,31.460674,74.399877,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23983,2024-11-03,"Allama Iqbal Town",Robbery,31.510327,74.339397,Medium,public,verified,,"2025-08-10 20:48:17"
23984,2024-03-06,Shahdara,Burglary,31.580198,74.370790,Medium,public,unverified,,"2025-08-10 20:48:17"
23985,2024-03-27,"Allama Iqbal Town","Street Crime",31.508552,74.340835,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23986,2024-04-20,"DHA Phase 7",Robbery,31.449452,74.411597,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23987,2024-10-01,"Ferozepur Road",Burglary,31.504706,74.311385,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23988,2024-12-07,Shahdara,Robbery,31.581686,74.369782,Medium,predicted,verified,,"2025-08-10 20:48:17"
23989,2024-05-25,Gulberg,Robbery,31.521498,74.341058,Medium,public,unverified,,"2025-08-10 20:48:17"
23990,2024-01-07,"Johar Town",Burglary,31.455481,74.298788,Medium,public,unverified,,"2025-08-10 20:48:17"
23991,2024-11-21,"Ferozepur Road","Street Crime",31.506689,74.309361,Medium,public,verified,,"2025-08-10 20:48:17"
23992,2024-10-18,Shadman,Robbery,31.528886,74.318143,Medium,public,verified,,"2025-08-10 20:48:17"
23993,2024-09-27,"Bahria Orchard","Vehicle Theft",31.411851,74.199884,Medium,public,unverified,,"2025-08-10 20:48:17"
23994,2024-10-13,"DHA Phase 3",Robbery,31.469693,74.388821,Medium,public,unverified,,"2025-08-10 20:48:17"
23995,2024-08-18,"Green Town","Street Crime",31.464606,74.300940,Medium,public,unverified,,"2025-08-10 20:48:17"
23996,2024-03-20,"Model Town","Street Crime",31.482107,74.317928,Medium,predicted,verified,,"2025-08-10 20:48:17"
23997,2024-08-07,"Liberty Market","Violent Crime",31.513181,74.325835,Medium,predicted,unverified,,"2025-08-10 20:48:17"
23998,2024-01-28,Shadman,Burglary,31.528382,74.319359,Medium,public,unverified,,"2025-08-10 20:48:17"
23999,2024-06-13,"Model Town","Street Crime",31.483820,74.317098,Medium,public,unverified,,"2025-08-10 20:48:17"
24000,2024-10-19,"DHA Phase 3","Street Crime",31.469202,74.391785,Medium,predicted,verified,,"2025-08-10 20:48:17"
24001,2024-05-22,"Bahria Town Lahore",Burglary,31.399162,74.186731,Medium,public,verified,,"2025-08-10 20:48:17"
24002,2024-01-24,Gulberg,"Street Crime",31.519342,74.341681,Medium,public,unverified,,"2025-08-10 20:48:17"
24003,2024-01-21,"Ferozepur Road",Burglary,31.505637,74.311256,Medium,public,verified,,"2025-08-10 20:48:17"
24004,2024-03-21,"Bahria Town Lahore","Vehicle Theft",31.397626,74.189345,Medium,public,verified,,"2025-08-10 20:48:17"
24005,2024-06-24,"Bahria Orchard",Robbery,31.409201,74.201283,Medium,public,unverified,,"2025-08-10 20:48:17"
24006,2024-08-27,Gulshan-e-Ravi,Robbery,31.549859,74.319691,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24007,2024-12-23,"Bahria Town Lahore","Vehicle Theft",31.399342,74.189077,Medium,public,unverified,,"2025-08-10 20:48:17"
24008,2024-04-07,"Ferozepur Road",Robbery,31.503936,74.311755,Medium,public,verified,,"2025-08-10 20:48:17"
24009,2024-06-03,"Green Town",Burglary,31.465603,74.301582,Medium,public,unverified,,"2025-08-10 20:48:17"
24010,2024-10-07,Shadman,"Violent Crime",31.530031,74.320158,Medium,public,verified,,"2025-08-10 20:48:17"
24011,2024-03-21,"DHA Phase 3","Vehicle Theft",31.468020,74.391755,Medium,public,unverified,,"2025-08-10 20:48:17"
24012,2024-06-15,"Ferozepur Road","Vehicle Theft",31.505245,74.309204,Medium,public,verified,,"2025-08-10 20:48:17"
24013,2024-02-08,"Muslim Town","Violent Crime",31.519928,74.308027,Medium,public,verified,,"2025-08-10 20:48:17"
24014,2024-01-01,"Allama Iqbal Town",Burglary,31.508543,74.341832,Medium,public,verified,,"2025-08-10 20:48:17"
24015,2024-11-25,"Muslim Town",Burglary,31.520781,74.311214,Medium,public,unverified,,"2025-08-10 20:48:17"
24016,2024-12-22,"DHA Phase 4",Burglary,31.463957,74.396786,Medium,public,verified,,"2025-08-10 20:48:17"
24017,2024-01-07,"Bahria Town Lahore","Street Crime",31.398090,74.188366,Medium,public,unverified,,"2025-08-10 20:48:17"
24018,2024-02-28,"Muslim Town",Burglary,31.519901,74.310709,Medium,public,unverified,,"2025-08-10 20:48:17"
24019,2024-05-11,"Bahria Orchard",Burglary,31.411818,74.201225,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24020,2024-05-13,"DHA Phase 6","Street Crime",31.456301,74.404127,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24021,2024-02-15,"Garden Town","Street Crime",31.489998,74.290949,Medium,public,verified,,"2025-08-10 20:48:17"
24022,2024-08-06,Shadman,"Street Crime",31.529247,74.320092,Medium,public,verified,,"2025-08-10 20:48:17"
24023,2024-02-11,"DHA Phase 4","Street Crime",31.466662,74.395761,Medium,public,unverified,,"2025-08-10 20:48:17"
24024,2024-12-17,"Garden Town","Street Crime",31.489541,74.290410,Medium,public,unverified,,"2025-08-10 20:48:17"
24025,2024-10-20,Raiwind,Robbery,31.251397,74.219238,Medium,public,unverified,,"2025-08-10 20:48:17"
24026,2024-05-28,Raiwind,"Street Crime",31.250896,74.219355,Medium,public,unverified,,"2025-08-10 20:48:17"
24027,2024-04-02,"Johar Town",Robbery,31.454577,74.300764,Medium,public,verified,,"2025-08-10 20:48:17"
24028,2024-06-26,"DHA Phase 7","Street Crime",31.451669,74.411777,Medium,public,verified,,"2025-08-10 20:48:17"
24029,2024-04-28,Gulshan-e-Ravi,"Vehicle Theft",31.551680,74.319532,Medium,public,unverified,,"2025-08-10 20:48:17"
24030,2024-06-16,"Allama Iqbal Town",Burglary,31.509997,74.339525,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24031,2024-07-17,"Iqbal Town","Vehicle Theft",31.504078,74.335141,Medium,public,unverified,,"2025-08-10 20:48:17"
24032,2024-12-17,"DHA Phase 7","Street Crime",31.448241,74.408316,Medium,predicted,verified,,"2025-08-10 20:48:17"
24033,2024-04-10,"Bahria Orchard","Vehicle Theft",31.409433,74.201493,Medium,public,verified,,"2025-08-10 20:48:17"
24034,2024-07-14,"DHA Phase 6","Street Crime",31.456549,74.405895,Medium,public,unverified,,"2025-08-10 20:48:17"
24035,2024-12-18,Sabzazar,"Violent Crime",31.481812,74.281449,Medium,public,unverified,,"2025-08-10 20:48:17"
24036,2024-12-12,"Johar Town","Violent Crime",31.457096,74.298854,Medium,predicted,verified,,"2025-08-10 20:48:17"
24037,2024-06-15,"DHA Phase 6","Vehicle Theft",31.456253,74.403581,Medium,public,unverified,,"2025-08-10 20:48:17"
24038,2024-07-01,"DHA Phase 3","Street Crime",31.471340,74.389834,Medium,public,unverified,,"2025-08-10 20:48:17"
24039,2024-01-16,"Bahria Town Lahore","Vehicle Theft",31.398599,74.186835,Medium,public,unverified,,"2025-08-10 20:48:17"
24040,2024-04-07,Raiwind,"Vehicle Theft",31.249516,74.219660,Medium,public,verified,,"2025-08-10 20:48:17"
24041,2024-04-15,"Green Town","Vehicle Theft",31.465348,74.300854,Medium,public,unverified,,"2025-08-10 20:48:17"
24042,2024-05-24,"DHA Phase 3","Street Crime",31.470565,74.388513,Medium,public,unverified,,"2025-08-10 20:48:17"
24043,2024-08-20,Gulshan-e-Ravi,Robbery,31.550865,74.319631,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24044,2024-08-26,"Liberty Market",Burglary,31.514106,74.325375,Medium,public,unverified,,"2025-08-10 20:48:17"
24045,2024-11-20,Gulshan-e-Ravi,Robbery,31.548514,74.319709,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24046,2024-10-17,Gulberg,Burglary,31.520067,74.342251,Medium,public,verified,,"2025-08-10 20:48:17"
24047,2024-02-18,"DHA Phase 6",Burglary,31.454079,74.405955,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24048,2024-07-09,"Iqbal Town",Robbery,31.504137,74.334050,Medium,public,verified,,"2025-08-10 20:48:17"
24049,2024-11-09,"Garden Town","Violent Crime",31.489428,74.290866,Medium,public,unverified,,"2025-08-10 20:48:17"
24050,2024-10-09,Raiwind,"Violent Crime",31.249887,74.218511,Medium,predicted,verified,,"2025-08-10 20:48:17"
24051,2024-06-09,"Muslim Town","Street Crime",31.521500,74.310004,Medium,public,unverified,,"2025-08-10 20:48:17"
24052,2024-12-18,"Bahria Town Lahore","Violent Crime",31.400570,74.189727,Medium,public,unverified,,"2025-08-10 20:48:17"
24053,2024-11-06,"DHA Phase 5",Robbery,31.459321,74.400987,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24054,2024-04-03,Shahdara,"Violent Crime",31.578979,74.371642,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24055,2024-01-05,Shahdara,"Violent Crime",31.581678,74.370194,Medium,public,unverified,,"2025-08-10 20:48:17"
24056,2024-08-01,"Bahria Orchard","Street Crime",31.408619,74.198899,Medium,public,unverified,,"2025-08-10 20:48:17"
24057,2024-05-18,"DHA Phase 8",Burglary,31.445737,74.416843,Medium,public,unverified,,"2025-08-10 20:48:17"
24058,2024-07-23,"Garden Town",Robbery,31.490632,74.290193,Medium,public,unverified,,"2025-08-10 20:48:17"
24059,2024-04-21,"DHA Phase 3","Street Crime",31.471358,74.388919,Medium,public,unverified,,"2025-08-10 20:48:17"
24060,2024-06-26,"Johar Town","Vehicle Theft",31.457673,74.299647,Medium,public,unverified,,"2025-08-10 20:48:17"
24061,2024-04-05,"Model Town","Vehicle Theft",31.484031,74.315292,Medium,public,unverified,,"2025-08-10 20:48:17"
24062,2024-10-05,Shadman,"Vehicle Theft",31.531765,74.318045,Medium,public,unverified,,"2025-08-10 20:48:17"
24063,2024-03-11,"DHA Phase 7","Vehicle Theft",31.450119,74.408257,Medium,public,unverified,,"2025-08-10 20:48:17"
24064,2024-09-28,Township,"Vehicle Theft",31.491393,74.269796,Medium,predicted,unverified,,"2025-08-10 20:48:17"
24065,2024-10-19,"Wapda Town",Robbery,31.470611,74.288987,Medium,public,unverified,,"2025-08-10 20:48:17"
24066,2024-07-03,"Wapda Town",Burglary,31.471177,74.289370,Medium,public,unverified,,"2025-08-10 20:48:17"
24067,2024-10-08,Gulberg,"Street Crime",31.520510,74.341616,Medium,public,verified,,"2025-08-10 20:48:17"
24068,2024-06-05,"DHA Phase 3",Robbery,31.470238,74.388571,Medium,predicted,verified,,"2025-08-10 20:48:17"
24069,2024-11-08,"Model Town",Robbery,31.485324,74.315523,Medium,public,unverified,,"2025-08-10 20:48:17"
24070,2024-06-25,"Wapda Town","Street Crime",31.470916,74.290431,Medium,public,unverified,,"2025-08-10 20:48:17"
24071,2024-07-02,Sabzazar,Robbery,31.481642,74.280612,Medium,predicted,verified,,"2025-08-10 20:48:17"
24072,2024-03-05,"DHA Phase 7",Burglary,31.448076,74.408403,Medium,public,unverified,,"2025-08-10 20:48:17"
24073,2024-06-27,Cantt,Robbery,31.539703,74.329465,Medium,public,unverified,,"2025-08-10 20:48:17"
24074,2024-07-18,"Garden Town","Street Crime",31.488746,74.291106,Medium,public,unverified,,"2025-08-10 20:48:17"
24075,2024-01-16,Gulshan-e-Ravi,"Street Crime",31.549745,74.320354,Medium,public,verified,,"2025-08-10 20:48:18"
24076,2024-12-25,"Ferozepur Road",Burglary,31.503610,74.310162,Medium,public,unverified,,"2025-08-10 20:48:18"
24077,2024-09-16,"DHA Phase 3","Street Crime",31.468789,74.390012,Medium,public,unverified,,"2025-08-10 20:48:18"
24078,2024-12-24,"Johar Town","Street Crime",31.455976,74.299074,Medium,predicted,verified,,"2025-08-10 20:48:18"
24079,2024-02-09,"Model Town",Burglary,31.483212,74.317094,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24080,2024-06-19,"Johar Town","Vehicle Theft",31.455052,74.297860,Medium,public,unverified,,"2025-08-10 20:48:18"
24081,2024-07-19,"Iqbal Town",Burglary,31.504740,74.335004,Medium,public,unverified,,"2025-08-10 20:48:18"
24082,2024-04-11,"DHA Phase 4","Street Crime",31.463440,74.396376,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24083,2024-09-11,Gulshan-e-Ravi,Robbery,31.548138,74.319196,Medium,public,verified,,"2025-08-10 20:48:18"
24084,2024-02-13,Township,"Street Crime",31.489973,74.270542,Medium,predicted,verified,,"2025-08-10 20:48:18"
24085,2024-03-06,Township,Burglary,31.491930,74.269228,Medium,public,verified,,"2025-08-10 20:48:18"
24086,2024-04-11,"Wapda Town",Robbery,31.470696,74.289435,Medium,public,unverified,,"2025-08-10 20:48:18"
24087,2024-01-06,"Garden Town",Robbery,31.488130,74.289783,Medium,public,unverified,,"2025-08-10 20:48:18"
24088,2024-12-13,"Green Town",Robbery,31.463791,74.298250,Medium,public,verified,,"2025-08-10 20:48:18"
24089,2024-08-02,Sabzazar,Robbery,31.478730,74.279338,Medium,public,verified,,"2025-08-10 20:48:18"
24090,2024-08-10,Township,"Violent Crime",31.488821,74.270196,Medium,public,unverified,,"2025-08-10 20:48:18"
24091,2024-11-21,"Green Town",Robbery,31.463652,74.299320,Medium,public,unverified,,"2025-08-10 20:48:18"
24092,2024-02-10,"DHA Phase 7","Street Crime",31.448609,74.409736,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24093,2024-04-06,"DHA Phase 8","Street Crime",31.445240,74.414568,Medium,predicted,verified,,"2025-08-10 20:48:18"
24094,2024-08-26,"Green Town",Burglary,31.465961,74.300441,Medium,public,verified,,"2025-08-10 20:48:18"
24095,2024-08-08,Township,"Vehicle Theft",31.490839,74.270660,Medium,public,unverified,,"2025-08-10 20:48:18"
24096,2024-05-18,"Model Town",Burglary,31.482010,74.314604,Medium,public,unverified,,"2025-08-10 20:48:18"
24097,2024-01-09,"DHA Phase 4","Vehicle Theft",31.465402,74.394864,Medium,public,unverified,,"2025-08-10 20:48:18"
24098,2024-01-04,"Garden Town",Robbery,31.488760,74.290442,Medium,public,unverified,,"2025-08-10 20:48:18"
24099,2024-09-09,"Bahria Orchard",Burglary,31.411574,74.198351,Medium,public,verified,,"2025-08-10 20:48:18"
24100,2024-03-02,"Green Town","Street Crime",31.463275,74.299695,Medium,public,unverified,,"2025-08-10 20:48:18"
24101,2024-09-22,Township,Burglary,31.489991,74.269672,Medium,public,verified,,"2025-08-10 20:48:18"
24102,2024-01-22,Gulberg,Robbery,31.519564,74.342465,Medium,public,unverified,,"2025-08-10 20:48:18"
24103,2024-08-23,"Johar Town","Street Crime",31.457507,74.298358,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24104,2024-04-26,"DHA Phase 2","Violent Crime",31.476166,74.386362,Medium,public,unverified,,"2025-08-10 20:48:18"
24105,2024-08-16,Cantt,"Street Crime",31.540599,74.328911,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24106,2024-07-28,"DHA Phase 3",Burglary,31.468795,74.389826,Medium,predicted,verified,,"2025-08-10 20:48:18"
24107,2024-06-17,"Johar Town","Street Crime",31.456122,74.298163,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24108,2024-06-13,Township,Robbery,31.490900,74.271129,Medium,public,verified,,"2025-08-10 20:48:18"
24109,2024-10-06,Gulberg,"Vehicle Theft",31.518460,74.340963,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24110,2024-06-18,Sabzazar,"Violent Crime",31.478535,74.279671,Medium,public,verified,,"2025-08-10 20:48:18"
24111,2024-03-18,"DHA Phase 7","Vehicle Theft",31.451246,74.408776,Medium,predicted,unverified,,"2025-08-10 20:48:18"
24112,2024-12-03,"DHA Phase 8","Vehicle Theft",31.444274,74.413748,Medium,public,unverified,,"2025-08-10 20:48:18"
24113,2024-08-06,Township,Robbery,31.489438,74.271975,Medium,public,unverified,,"2025-08-10 20:48:18"
24114,2024-07-27,Shadman,"Violent Crime",31.529433,74.321018,Medium,predicted,verified,,"2025-08-10 20:48:18"
24115,2024-06-27,"DHA Phase 1",Burglary,31.480859,74.379618,Medium,public,unverified,,"2025-08-10 20:48:18"
24116,2024-09-27,"Iqbal Town","Vehicle Theft",31.505026,74.336871,Medium,predicted,verified,,"2025-08-10 20:48:18"
